speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration,failure_probability,predicted_result
120,20,Moderate,Rain,0.25,Slippery,FAIL,138.5626102292769,-118.56261022927691,5.04,0.9692772885400107,FAIL
80,30,Moderate,Fog,0.05,Slippery,FAIL,66.31704533665318,-36.31704533665318,4.76,0.96924986765759,FAIL
100,30,Poor,Rain,0.25,Slippery,FAIL,102.93699784440524,-72.93699784440525,5.04,0.969022766440206,FAIL
120,30,Poor,Rain,0.25,Slippery,FAIL,141.89594356261026,-111.89594356261026,5.04,0.969022766440206,FAIL
120,30,Moderate,Fog,0.1,Slippery,FAIL,140.046685340803,-110.046685340803,4.76,0.9689730906825682,FAIL
100,30,Moderate,Fog,0.1,Slippery,FAIL,100.4953833385206,-70.4953833385206,4.76,0.9689730906825682,FAIL
100,20,Good,Fog,0.15,Wet,FAIL,84.80338758597122,-64.80338758597122,5.779999999999999,0.9689637965839843,FAIL
120,20,Good,Fog,0.15,Wet,FAIL,117.78354479046524,-97.78354479046524,5.779999999999999,0.9689637965839843,FAIL
80,15,Good,Rain,0.05,Dry,FAIL,46.51577503429355,-31.515775034293547,7.2,0.9689084685097619,FAIL
80,30,Good,Rain,0.1,Slippery,FAIL,62.3241230648638,-32.3241230648638,5.04,0.9689010656897802,FAIL
80,20,Moderate,Rain,0.25,Slippery,FAIL,67.87967862041936,-47.87967862041936,5.04,0.9688925944928449,FAIL
80,30,Poor,Clear,0.1,Wet,FAIL,54.08859840232389,-24.08859840232389,6.8,0.9687429759381191,FAIL
120,20,Poor,Clear,0.15,Wet,FAIL,110.03267973856212,-90.03267973856212,6.8,0.9686994533690058,FAIL
100,20,Poor,Clear,0.15,Wet,FAIL,80.34676833696443,-60.34676833696443,6.8,0.9686994533690058,FAIL
120,30,Good,Fog,0.05,Slippery,FAIL,135.046685340803,-105.046685340803,4.76,0.968602064829842,FAIL
100,30,Good,Fog,0.05,Slippery,FAIL,96.32871667185393,-66.32871667185393,4.76,0.968602064829842,FAIL
40,15,Poor,Fog,0.0,Slippery,FAIL,20.745928000829963,-5.745928000829963,4.76,0.9686000096736895,FAIL
80,20,Poor,Clear,0.15,Wet,FAIL,55.199709513435,-35.199709513435,6.8,0.9685527201099438,FAIL
80,20,Good,Clear,0.05,Wet,FAIL,48.53304284676833,-28.53304284676833,6.8,0.9685489605007025,FAIL
60,20,Poor,Fog,0.25,Slippery,FAIL,45.01167133520075,-25.011671335200752,4.76,0.9684939058892997,FAIL
80,30,Moderate,Rain,0.15,Slippery,FAIL,65.65745639819713,-35.65745639819713,5.04,0.9684558921636157,FAIL
60,15,Good,Fog,0.05,Wet,FAIL,33.19588619761631,-18.19588619761631,5.779999999999999,0.968438206778903,FAIL
40,15,Poor,Fog,0.1,Slippery,FAIL,21.85703911194108,-6.857039111941074,4.76,0.9683715494868566,FAIL
60,5,Moderate,Rain,0.1,Dry,FAIL,30.95679012345679,-25.95679012345679,7.2,0.9682011378056403,FAIL
60,10,Moderate,Rain,0.1,Dry,FAIL,30.95679012345679,-20.95679012345679,7.2,0.9681275979336528,FAIL
120,30,Moderate,Fog,0.25,Slippery,FAIL,145.046685340803,-115.046685340803,4.76,0.9680952362006465,FAIL
100,30,Moderate,Fog,0.25,Slippery,FAIL,104.66205000518728,-74.66205000518727,4.76,0.9680952362006465,FAIL
100,20,Poor,Fog,0.1,Dry,FAIL,78.95787944807553,-58.95787944807553,6.8,0.9679957093511753,FAIL
80,30,Moderate,Fog,0.1,Slippery,FAIL,67.4281564477643,-37.428156447764295,4.76,0.9679594238517242,FAIL
120,15,Good,Rain,0.0,Dry,FAIL,93.82716049382718,-78.82716049382718,7.2,0.9678537331364028,FAIL
100,15,Good,Rain,0.0,Dry,FAIL,67.47256515775034,-52.47256515775034,7.2,0.9678303973223438,FAIL
40,15,Poor,Rain,0.1,Slippery,FAIL,21.136586321771507,-6.136586321771507,5.04,0.967758670960768,FAIL
100,30,Moderate,Clear,0.1,Slippery,FAIL,88.33774250440918,-58.33774250440918,5.6,0.9676415651241321,FAIL
120,30,Moderate,Clear,0.1,Slippery,FAIL,122.53968253968256,-92.53968253968256,5.6,0.9676415651241321,FAIL
80,20,Good,Fog,0.15,Wet,FAIL,57.16305694391046,-37.16305694391046,5.779999999999999,0.9676395852803246,FAIL
120,20,Good,Fog,0.25,Slippery,FAIL,141.71335200746967,-121.71335200746968,4.76,0.9675876706846115,FAIL
100,20,Good,Fog,0.25,Slippery,FAIL,101.8842722274095,-81.8842722274095,4.76,0.9675876706846115,FAIL
120,20,Poor,Fog,0.1,Wet,FAIL,122.78354479046524,-102.78354479046524,5.779999999999999,0.9675359970968526,FAIL
100,20,Poor,Fog,0.1,Wet,FAIL,88.9700542526379,-68.9700542526379,5.779999999999999,0.9675359970968526,FAIL
100,15,Moderate,Clear,0.0,Dry,FAIL,64.89197530864197,-49.891975308641975,8.0,0.9674558955608653,FAIL
120,15,Moderate,Clear,0.0,Dry,FAIL,89.44444444444446,-74.44444444444446,8.0,0.9674558955608653,FAIL
120,20,Good,Rain,0.25,Slippery,FAIL,135.2292768959436,-115.2292768959436,5.04,0.9674031302644874,FAIL
80,20,Poor,Fog,0.1,Wet,FAIL,60.4963902772438,-40.4963902772438,5.779999999999999,0.9673263562065163,FAIL
100,20,Good,Rain,0.25,Slippery,FAIL,97.38144228884973,-77.38144228884971,5.04,0.9673035238059292,FAIL
80,20,Good,Fog,0.25,Slippery,FAIL,68.5392675588754,-48.5392675588754,4.76,0.9672988552766114,FAIL
80,30,Poor,Rain,0.25,Slippery,FAIL,70.10190084264158,-40.101900842641584,5.04,0.9671880531137689,FAIL
80,30,Moderate,Fog,0.25,Slippery,FAIL,70.76148978109762,-40.76148978109762,4.76,0.967179324594414,FAIL
120,20,Poor,Clear,0.0,Dry,FAIL,92.7777777777778,-72.77777777777779,8.0,0.967133888260548,FAIL
100,20,Poor,Clear,0.0,Dry,FAIL,67.66975308641975,-47.66975308641975,8.0,0.967133888260548,FAIL
100,20,Poor,Fog,0.25,Wet,FAIL,93.13672091930457,-73.13672091930455,5.779999999999999,0.9668796440052004,FAIL
120,20,Poor,Fog,0.25,Wet,FAIL,127.78354479046524,-107.78354479046524,5.779999999999999,0.9668796440052004,FAIL
100,20,Poor,Fog,0.25,Dry,FAIL,83.1245461147422,-63.1245461147422,6.8,0.9668689472445744,FAIL
120,20,Poor,Fog,0.25,Dry,FAIL,113.36601307189544,-93.36601307189544,6.8,0.9668689472445744,FAIL
120,30,Moderate,Rain,0.1,Slippery,FAIL,133.5626102292769,-103.56261022927691,5.04,0.9668608388581885,FAIL
100,30,Moderate,Rain,0.1,Slippery,FAIL,95.9925533999608,-65.99255339996081,5.04,0.9668608388581885,FAIL
120,20,Moderate,Fog,0.25,Dry,FAIL,110.03267973856212,-90.03267973856211,6.8,0.9667619228245362,FAIL
100,20,Moderate,Fog,0.25,Dry,FAIL,80.34676833696442,-60.346768336964416,6.8,0.9667619228245362,FAIL
80,30,Moderate,Clear,0.1,Slippery,FAIL,59.647266313932974,-29.64726631393297,5.6,0.9667421401351843,FAIL
40,5,Moderate,Rain,0.1,Slippery,FAIL,20.0254752106604,-15.025475210660396,5.04,0.9666938782153803,FAIL
80,20,Good,Rain,0.25,Slippery,FAIL,65.65745639819713,-45.65745639819713,5.04,0.966671178474847,FAIL
120,30,Poor,Clear,0.25,Slippery,FAIL,130.8730158730159,-100.8730158730159,5.6,0.9666166031281183,FAIL
60,5,Moderate,Clear,0.1,Dry,FAIL,29.02777777777778,-24.02777777777778,8.0,0.9665423419699544,FAIL
100,20,Moderate,Clear,0.1,Wet,FAIL,76.18010167029774,-56.18010167029775,6.8,0.9665063649078123,FAIL
120,20,Moderate,Clear,0.1,Wet,FAIL,105.03267973856212,-85.03267973856211,6.8,0.9665063649078123,FAIL
40,15,Poor,Rain,0.15,Slippery,FAIL,21.69214187732706,-6.69214187732706,5.04,0.9664984076815774,FAIL
60,10,Moderate,Clear,0.1,Dry,FAIL,29.02777777777778,-19.02777777777778,8.0,0.9664902358915486,FAIL
100,30,Poor,Clear,0.25,Slippery,FAIL,95.28218694885362,-65.28218694885362,5.6,0.9663509411682577,FAIL
80,30,Good,Rain,0.05,Slippery,FAIL,61.21301195375269,-31.21301195375269,5.04,0.9663501854327043,FAIL
80,30,Good,Fog,0.05,Slippery,FAIL,64.09482311443097,-34.094823114430966,4.76,0.9662993816266748,FAIL
120,20,Good,Clear,0.0,Slippery,FAIL,115.8730158730159,-95.8730158730159,5.6,0.9662535980816589,FAIL
100,20,Good,Clear,0.0,Slippery,FAIL,82.78218694885362,-62.78218694885362,5.6,0.9662535980816589,FAIL
60,20,Moderate,Fog,0.25,Slippery,FAIL,43.34500466853409,-23.345004668534088,4.76,0.9662242686365283,FAIL
100,20,Good,Clear,0.25,Wet,FAIL,77.56899055918664,-57.568990559186645,6.8,0.9662182041436393,FAIL
120,20,Good,Clear,0.25,Wet,FAIL,106.69934640522878,-86.69934640522878,6.8,0.9662182041436393,FAIL
120,20,Poor,Clear,0.05,Wet,FAIL,106.69934640522878,-86.69934640522878,6.8,0.966210979568656,FAIL
100,20,Poor,Clear,0.05,Wet,FAIL,77.56899055918664,-57.568990559186645,6.8,0.966210979568656,FAIL
120,30,Moderate,Clear,0.15,Slippery,FAIL,124.20634920634924,-94.20634920634924,5.6,0.9662062437535116,FAIL
120,20,Good,Rain,0.25,Wet,FAIL,115.7770515613653,-95.7770515613653,6.12,0.9661640841417297,FAIL
120,20,Moderate,Rain,0.15,Wet,FAIL,115.7770515613653,-95.7770515613653,6.12,0.9661085878193051,FAIL
100,20,Moderate,Rain,0.15,Wet,FAIL,83.87295247317034,-63.87295247317034,6.12,0.9661085878193051,FAIL
120,30,Good,Rain,0.1,Wet,FAIL,110.7770515613653,-80.7770515613653,6.12,0.9660715666062665,FAIL
120,15,Good,Clear,0.1,Dry,FAIL,89.44444444444446,-74.44444444444446,8.0,0.9660627332098987,FAIL
100,15,Good,Clear,0.1,Dry,FAIL,64.89197530864197,-49.891975308641975,8.0,0.9660627332098987,FAIL
80,20,Good,Clear,0.0,Slippery,FAIL,55.20282186948853,-35.20282186948853,5.6,0.966050070364826,FAIL
80,20,Poor,Fog,0.25,Dry,FAIL,57.421931735657225,-37.421931735657225,6.8,0.966032659506722,FAIL
100,30,Good,Fog,0.15,Slippery,FAIL,99.10649444963173,-69.10649444963171,4.76,0.9660291694963552,FAIL
120,30,Good,Fog,0.15,Slippery,FAIL,138.38001867413635,-108.38001867413637,4.76,0.9660291694963552,FAIL
60,5,Moderate,Fog,0.05,Dry,FAIL,31.258169934640527,-26.258169934640527,6.8,0.9660283192775168,FAIL
100,20,Good,Rain,0.25,Wet,FAIL,83.87295247317034,-63.87295247317034,6.12,0.9660194662841819,FAIL
100,20,Moderate,Fog,0.25,Wet,FAIL,90.35894314152678,-70.35894314152678,5.779999999999999,0.9659967988285633,FAIL
120,20,Moderate,Fog,0.25,Wet,FAIL,124.4502114571319,-104.4502114571319,5.779999999999999,0.9659967988285633,FAIL
80,20,Moderate,Fog,0.25,Wet,FAIL,61.607501388354905,-41.607501388354905,5.779999999999999,0.9659967988285633,FAIL
60,10,Moderate,Fog,0.05,Dry,FAIL,31.258169934640527,-21.258169934640527,6.8,0.9658727608648767,FAIL
60,15,Good,Fog,0.0,Wet,FAIL,32.362552864282975,-17.362552864282975,5.779999999999999,0.965860147108472,FAIL
80,15,Good,Fog,0.05,Dry,FAIL,48.53304284676833,-33.53304284676833,6.8,0.9658142396772478,FAIL
40,15,Poor,Rain,0.25,Slippery,FAIL,22.80325298843817,-7.8032529884381745,5.04,0.965813280018358,FAIL
80,20,Poor,Clear,0.05,Wet,FAIL,52.977487291212775,-32.977487291212775,6.8,0.9655688225612222,FAIL
80,30,Moderate,Clear,0.15,Slippery,FAIL,60.75837742504409,-30.75837742504409,5.6,0.9654593008143013,FAIL
120,20,Moderate,Clear,0.15,Wet,FAIL,106.69934640522878,-86.69934640522878,6.8,0.9654189164960538,FAIL
100,20,Moderate,Clear,0.15,Wet,FAIL,77.56899055918664,-57.568990559186645,6.8,0.9654189164960538,FAIL
80,20,Moderate,Rain,0.15,Wet,FAIL,57.01202291616234,-37.01202291616234,6.12,0.9653433397775142,FAIL
60,15,Poor,Clear,0.1,Dry,FAIL,30.69444444444445,-15.69444444444445,8.0,0.9653298250903146,FAIL
80,20,Moderate,Clear,0.1,Wet,FAIL,51.86637618010167,-31.866376180101668,6.8,0.9653008567349024,FAIL
80,20,Moderate,Fog,0.25,Dry,FAIL,55.199709513435,-35.199709513435,6.8,0.9652750746306047,FAIL
80,20,Good,Rain,0.25,Wet,FAIL,57.01202291616234,-37.01202291616234,6.12,0.9652468338490141,FAIL
120,30,Moderate,Clear,0.05,Slippery,FAIL,120.8730158730159,-90.8730158730159,5.6,0.9652444252157479,FAIL
100,30,Moderate,Clear,0.05,Slippery,FAIL,86.94885361552029,-56.94885361552029,5.6,0.9652444252157479,FAIL
80,30,Poor,Clear,0.25,Slippery,FAIL,65.20282186948853,-35.20282186948853,5.6,0.9651877030892786,FAIL
120,30,Good,Clear,0.25,Slippery,FAIL,124.20634920634924,-94.20634920634924,5.6,0.9651715187167657,FAIL
100,30,Good,Clear,0.25,Slippery,FAIL,89.72663139329808,-59.72663139329808,5.6,0.9651715187167657,FAIL
80,20,Good,Clear,0.25,Wet,FAIL,52.977487291212775,-32.977487291212775,6.8,0.9650903857252591,FAIL
80,30,Moderate,Rain,0.1,Slippery,FAIL,64.54634528708603,-34.54634528708603,5.04,0.9650475259513819,FAIL
40,5,Moderate,Fog,0.0,Slippery,FAIL,19.63481688971885,-14.634816889718849,4.76,0.9650243043120161,FAIL
40,10,Moderate,Fog,0.0,Slippery,FAIL,19.63481688971885,-9.634816889718849,4.76,0.9649654757500012,FAIL
120,20,Poor,Clear,0.25,Dry,FAIL,101.11111111111111,-81.11111111111113,8.0,0.9648028843006522,FAIL
120,30,Good,Rain,0.25,Slippery,FAIL,135.2292768959436,-105.2292768959436,5.04,0.9647950339184757,FAIL
100,20,Poor,Clear,0.25,Dry,FAIL,74.6141975308642,-54.6141975308642,8.0,0.9647265917637883,FAIL
100,30,Moderate,Rain,0.15,Wet,FAIL,83.87295247317034,-53.87295247317034,6.12,0.9646809341696164,FAIL
80,30,Good,Fog,0.15,Slippery,FAIL,66.31704533665318,-36.31704533665318,4.76,0.9646650966366055,FAIL
100,30,Good,Rain,0.25,Slippery,FAIL,97.38144228884973,-67.38144228884971,5.04,0.9646424174015588,FAIL
80,15,Good,Rain,0.0,Dry,FAIL,45.40466392318244,-30.40466392318244,7.2,0.9646190382772397,FAIL
60,5,Moderate,Rain,0.05,Dry,FAIL,30.123456790123463,-25.123456790123463,7.2,0.9646179579045171,FAIL
80,20,Moderate,Clear,0.15,Wet,FAIL,52.977487291212775,-32.977487291212775,6.8,0.9645853579965756,FAIL
60,10,Moderate,Rain,0.05,Dry,FAIL,30.123456790123463,-20.123456790123463,7.2,0.9645282089107319,FAIL
100,20,Poor,Rain,0.15,Dry,FAIL,77.19478737997257,-57.19478737997257,7.2,0.9645176036567238,FAIL
120,20,Poor,Rain,0.15,Dry,FAIL,105.49382716049384,-85.49382716049385,7.2,0.9645176036567238,FAIL
120,20,Poor,Rain,0.1,Dry,FAIL,103.82716049382718,-83.82716049382718,7.2,0.9643820206091522,FAIL
100,20,Poor,Rain,0.1,Dry,FAIL,75.80589849108368,-55.80589849108368,7.2,0.9643820206091522,FAIL
120,30,Good,Rain,0.15,Wet,FAIL,112.44371822803195,-82.44371822803197,6.12,0.9643535390687094,FAIL
80,15,Good,Fog,0.0,Dry,FAIL,47.421931735657225,-32.421931735657225,6.8,0.9642889277724601,FAIL
120,30,Poor,Fog,0.15,Wet,FAIL,124.45021145713191,-94.45021145713191,5.779999999999999,0.9642718118948063,FAIL
100,30,Poor,Fog,0.15,Wet,FAIL,90.35894314152678,-60.35894314152678,5.779999999999999,0.9642718118948063,FAIL
80,20,Poor,Fog,0.1,Dry,FAIL,54.08859840232389,-34.08859840232389,6.8,0.9642422604230669,FAIL
40,5,Moderate,Rain,0.15,Slippery,FAIL,20.58103076621595,-15.58103076621595,5.04,0.964197258728125,FAIL
40,10,Moderate,Rain,0.15,Slippery,FAIL,20.58103076621595,-10.58103076621595,5.04,0.964197258728125,FAIL
100,30,Good,Rain,0.15,Wet,FAIL,81.09517469539256,-51.09517469539256,6.12,0.9641883309023245,FAIL
80,30,Good,Clear,0.25,Slippery,FAIL,60.75837742504409,-30.75837742504409,5.6,0.9641817107147534,FAIL
80,30,Moderate,Clear,0.05,Slippery,FAIL,58.53615520282187,-28.536155202821867,5.6,0.9640602518210226,FAIL
60,5,Moderate,Fog,0.0,Dry,FAIL,30.424836601307195,-25.424836601307195,6.8,0.9638898500014605,FAIL
80,15,Moderate,Clear,0.0,Dry,FAIL,44.19753086419753,-29.19753086419753,8.0,0.9638877485143137,FAIL
80,30,Poor,Fog,0.15,Wet,FAIL,61.607501388354905,-31.607501388354905,5.779999999999999,0.9638558693202892,FAIL
100,30,Moderate,Fog,0.0,Slippery,FAIL,97.71760556074284,-67.71760556074283,4.76,0.9638421078153486,FAIL
120,30,Moderate,Fog,0.0,Slippery,FAIL,136.71335200746967,-106.71335200746968,4.76,0.9638421078153486,FAIL
60,20,Moderate,Fog,0.1,Slippery,FAIL,40.84500466853409,-20.845004668534088,4.76,0.9637624556892952,FAIL
60,10,Moderate,Fog,0.0,Dry,FAIL,30.424836601307195,-20.424836601307195,6.8,0.9637151964747213,FAIL
60,5,Good,Clear,0.15,Dry,FAIL,28.19444444444445,-23.19444444444445,8.0,0.9637115046048915,FAIL
60,10,Good,Clear,0.15,Dry,FAIL,28.19444444444445,-18.19444444444445,8.0,0.9637115046048915,FAIL
120,30,Poor,Clear,0.15,Wet,FAIL,110.03267973856212,-80.03267973856212,6.8,0.9636892591929664,FAIL
100,30,Poor,Clear,0.15,Wet,FAIL,80.34676833696443,-50.34676833696443,6.8,0.9636892591929664,FAIL
120,30,Poor,Rain,0.0,Slippery,FAIL,133.5626102292769,-103.56261022927691,5.04,0.9635111737914833,FAIL
100,30,Poor,Rain,0.0,Slippery,FAIL,95.9925533999608,-65.99255339996081,5.04,0.9635111737914833,FAIL
100,30,Good,Fog,0.1,Slippery,FAIL,97.71760556074284,-67.71760556074283,4.76,0.9634971821923045,FAIL
120,30,Good,Fog,0.1,Slippery,FAIL,136.71335200746967,-106.71335200746968,4.76,0.9634971821923045,FAIL
60,5,Good,Rain,0.15,Dry,FAIL,30.123456790123463,-25.123456790123463,7.2,0.963322959273048,FAIL
120,30,Moderate,Rain,0.25,Slippery,FAIL,138.5626102292769,-108.56261022927691,5.04,0.9631660294087361,FAIL
40,5,Moderate,Rain,0.05,Slippery,FAIL,19.46991965510484,-14.46991965510484,5.04,0.9630865564261816,FAIL
40,10,Moderate,Rain,0.05,Slippery,FAIL,19.46991965510484,-9.46991965510484,5.04,0.9630865564261816,FAIL
120,20,Good,Fog,0.0,Slippery,FAIL,133.38001867413635,-113.38001867413637,4.76,0.9630267707839593,FAIL
100,20,Good,Fog,0.0,Slippery,FAIL,94.93982778296504,-74.93982778296504,4.76,0.9630267707839593,FAIL
80,30,Poor,Clear,0.15,Wet,FAIL,55.199709513435,-25.199709513435,6.8,0.9629053023620525,FAIL
80,20,Poor,Rain,0.15,Dry,FAIL,53.18244170096021,-33.18244170096021,7.2,0.9629002043793629,FAIL
60,15,Poor,Clear,0.05,Dry,FAIL,29.861111111111114,-14.861111111111114,8.0,0.9626572075654067,FAIL
40,15,Moderate,Fog,0.25,Slippery,FAIL,22.412594667496627,-7.412594667496627,4.76,0.9626402333471905,FAIL
100,20,Poor,Fog,0.05,Dry,FAIL,77.56899055918664,-57.568990559186645,6.8,0.9625720181331626,FAIL
120,20,Poor,Fog,0.05,Dry,FAIL,106.69934640522878,-86.69934640522878,6.8,0.9625720181331626,FAIL
80,20,Poor,Clear,0.0,Dry,FAIL,46.41975308641975,-26.419753086419743,8.0,0.9625336057305193,FAIL
80,30,Good,Rain,0.25,Slippery,FAIL,65.65745639819713,-35.65745639819713,5.04,0.962445066188933,FAIL
60,5,Good,Clear,0.25,Dry,FAIL,29.861111111111114,-24.861111111111114,8.0,0.962326806888932,FAIL
60,10,Good,Clear,0.25,Dry,FAIL,29.861111111111114,-19.861111111111114,8.0,0.962326806888932,FAIL
60,30,Poor,Fog,0.05,Slippery,FAIL,41.67833800186742,-11.678338001867417,4.76,0.9623239766010506,FAIL
80,20,Poor,Clear,0.25,Dry,FAIL,51.9753086419753,-31.975308641975303,8.0,0.9623215346654204,FAIL
120,20,Good,Fog,0.1,Wet,FAIL,116.11687812379856,-96.11687812379856,5.779999999999999,0.9623056912071176,FAIL
100,20,Good,Fog,0.1,Wet,FAIL,83.41449869708234,-63.41449869708234,5.779999999999999,0.9623056912071176,FAIL
80,30,Good,Rain,0.1,Wet,FAIL,53.67868958282901,-23.67868958282901,6.12,0.9622552450992516,FAIL
80,20,Good,Fog,0.0,Slippery,FAIL,62.98371200331985,-42.98371200331985,4.76,0.9622266903864766,FAIL
120,30,Poor,Fog,0.25,Wet,FAIL,127.78354479046524,-97.78354479046524,5.779999999999999,0.9622244810896042,FAIL
100,30,Poor,Fog,0.25,Wet,FAIL,93.13672091930457,-63.13672091930455,5.779999999999999,0.9622244810896042,FAIL
40,5,Moderate,Rain,0.25,Slippery,FAIL,21.69214187732706,-16.69214187732706,5.04,0.9621955772995813,FAIL
40,10,Moderate,Rain,0.25,Slippery,FAIL,21.69214187732706,-11.69214187732706,5.04,0.9621955772995813,FAIL
80,30,Good,Fog,0.1,Slippery,FAIL,65.20593422554207,-35.205934225542066,4.76,0.9621422247701787,FAIL
100,20,Good,Rain,0.0,Wet,FAIL,76.9285080287259,-56.9285080287259,6.12,0.9621241470244832,FAIL
120,20,Good,Rain,0.0,Wet,FAIL,107.44371822803195,-87.44371822803197,6.12,0.9621241470244832,FAIL
60,15,Good,Clear,0.05,Wet,FAIL,29.591503267973863,-14.591503267973865,6.8,0.9620747366580387,FAIL
40,15,Poor,Rain,0.0,Slippery,FAIL,20.0254752106604,-5.025475210660396,5.04,0.9620500309037601,FAIL
40,5,Good,Rain,0.15,Slippery,FAIL,19.46991965510484,-14.46991965510484,5.04,0.9620249862040344,FAIL
40,10,Good,Rain,0.15,Slippery,FAIL,19.46991965510484,-9.46991965510484,5.04,0.9620249862040344,FAIL
80,30,Moderate,Rain,0.15,Wet,FAIL,57.01202291616234,-27.012022916162344,6.12,0.9619641268292503,FAIL
120,20,Moderate,Rain,0.15,Dry,FAIL,102.16049382716052,-82.16049382716051,7.2,0.9617755132803627,FAIL
100,20,Moderate,Rain,0.15,Dry,FAIL,74.41700960219478,-54.41700960219478,7.2,0.9617755132803627,FAIL
80,30,Poor,Fog,0.25,Wet,FAIL,63.82972361057713,-33.82972361057713,5.779999999999999,0.9617745331750089,FAIL
60,5,Good,Fog,0.1,Dry,FAIL,30.424836601307195,-25.424836601307195,6.8,0.9616352409325014,FAIL
80,30,Moderate,Rain,0.25,Slippery,FAIL,67.87967862041936,-37.87967862041936,5.04,0.9615651796886885,FAIL
80,30,Moderate,Fog,0.0,Slippery,FAIL,65.20593422554207,-35.205934225542066,4.76,0.9615002330175416,FAIL
60,10,Good,Fog,0.1,Dry,FAIL,30.424836601307195,-20.424836601307195,6.8,0.961483071903477,FAIL
60,5,Moderate,Clear,0.05,Dry,FAIL,28.19444444444445,-23.19444444444445,8.0,0.9614800376767855,FAIL
100,20,Moderate,Clear,0.05,Wet,FAIL,74.79121278140886,-54.79121278140886,6.8,0.9614502737531019,FAIL
120,20,Moderate,Clear,0.05,Wet,FAIL,103.36601307189544,-83.36601307189545,6.8,0.9614502737531019,FAIL
120,20,Good,Clear,0.15,Dry,FAIL,91.11111111111111,-71.11111111111113,8.0,0.9614463155265728,FAIL
100,20,Good,Clear,0.15,Dry,FAIL,66.28086419753086,-46.28086419753086,8.0,0.9614463155265728,FAIL
60,10,Moderate,Clear,0.05,Dry,FAIL,28.19444444444445,-18.19444444444445,8.0,0.9614209741027693,FAIL
120,20,Poor,Rain,0.05,Dry,FAIL,102.16049382716052,-82.16049382716051,7.2,0.9614102348624872,FAIL
120,20,Poor,Clear,0.25,Wet,FAIL,113.36601307189544,-93.36601307189544,6.8,0.9613967826210514,FAIL
100,20,Poor,Clear,0.25,Wet,FAIL,83.1245461147422,-63.1245461147422,6.8,0.9613967826210514,FAIL
80,20,Poor,Clear,0.25,Wet,FAIL,57.421931735657225,-37.421931735657225,6.8,0.9612250880652203,FAIL
100,30,Moderate,Rain,0.05,Slippery,FAIL,94.60366451107193,-64.60366451107193,5.04,0.961213893878704,FAIL
120,30,Moderate,Rain,0.05,Slippery,FAIL,131.89594356261026,-101.89594356261026,5.04,0.961213893878704,FAIL
80,20,Poor,Rain,0.1,Dry,FAIL,52.071330589849104,-32.071330589849104,7.2,0.9611825678748478,FAIL
100,20,Moderate,Fog,0.1,Wet,FAIL,86.19227647486011,-66.19227647486011,5.779999999999999,0.9609220269775772,FAIL
120,20,Moderate,Fog,0.1,Wet,FAIL,119.4502114571319,-99.4502114571319,5.779999999999999,0.9609220269775772,FAIL
80,30,Good,Rain,0.15,Wet,FAIL,54.78980069394012,-24.789800693940123,6.12,0.9609158166492229,FAIL
100,20,Poor,Fog,0.05,Wet,FAIL,87.581165363749,-67.581165363749,5.779999999999999,0.960910461073183,FAIL
120,20,Poor,Fog,0.05,Wet,FAIL,121.11687812379856,-101.11687812379856,5.779999999999999,0.960910461073183,FAIL
80,30,Poor,Rain,0.0,Slippery,FAIL,64.54634528708603,-34.54634528708603,5.04,0.960898979033644,FAIL
60,30,Poor,Fog,0.15,Slippery,FAIL,43.34500466853409,-13.345004668534088,4.76,0.9608942820997626,FAIL
80,20,Good,Rain,0.0,Wet,FAIL,51.4564673606068,-31.4564673606068,6.12,0.9607144138718748,FAIL
120,30,Moderate,Rain,0.25,Wet,FAIL,119.11038489469864,-89.11038489469863,6.12,0.9606965577207764,FAIL
60,5,Good,Rain,0.25,Dry,FAIL,31.790123456790127,-26.790123456790127,7.2,0.9606532391712534,FAIL
80,20,Good,Fog,0.1,Wet,FAIL,56.05194583279935,-36.05194583279935,5.779999999999999,0.9606446996631492,FAIL
